date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
28/3/2016 8:20,60,0,21.23,39.22666667,18.6,43.43333333,22.5,37.59,20,40.2,19.79,47.545,8.8,50.73333333,21.29,38.62666667,22.79,43.9,20.29,42.86333333,8.6,739.8333333,74.33333333,13,36,4.166666667
28/3/2016 8:30,70,0,21.29,39.56,18.6,43.56,22.5,37.59,20,40.12666667,19.79,47.59,8.8,52.22333333,21.29,38.7,22.79,43.9,20.29,42.79,8.6,739.75,75,13,34,4.3
28/3/2016 8:40,60,10,21.29,39.9,18.6,43.8,22.5,37.59,20,40.09,19.79,47.59,8.933333333,52.63,21.29,38.73,22.79,44,20.29,42.79,8.6,739.6666667,75.66666667,13,32,4.433333333
28/3/2016 8:50,60,0,21.29,39.9,18.675,44.095,22.5,37.62666667,20,40.03,19.79,47.59,9.4,52.3,21.29,38.93,22.79,44,20.23,42.59666667,8.6,739.5833333,76.33333333,13,30,4.566666667
28/3/2016 9:00,90,0,21.29,39.96333333,18.7,44.2,22.5,37.7,20,40,19.79,47.59,9.66,50.89333333,21.29,39.23,22.79,44.03,20.23,42.53,8.6,739.5,77,13,28,4.7
28/3/2016 9:10,60,0,21.35666667,40.16333333,18.79,44.36,22.39,37.59,20,40.06,19.79,47.59,9.8,50.13333333,21.29,39.29,22.79,44.09,20.29,42.53,8.65,739.4333333,78,12.83333333,30,4.95
28/3/2016 9:20,60,0,21.39,40.29,18.79,44.63333333,22.39,37.66333333,20,40.09,19.79,47.59,9.726666667,51.6,21.29,39.195,22.79,44.1175,20.2,42.4,8.7,739.3666667,79,12.66666667,32,5.2
28/3/2016 9:30,60,10,21.39,40.43,18.79,44.82666667,22.39,37.73,20,40.09,19.79,47.59,9.53,55.75666667,21.29,39.045,22.79,44.2,20.2,42.32666667,8.75,739.3,80,12.5,34,5.45
28/3/2016 9:40,140,10,21.46333333,40.66333333,18.79,44.96666667,22.39,37.79,20,40.2,19.79,47.66333333,9.196666667,62.03,21.29,39.09,22.7,44.245,20.2,42.26,8.8,739.2333333,81,12.33333333,36,5.7
28/3/2016 9:50,110,30,21.39,40.59,18.79,45,22.39,37.9,20,40.26,19.79,47.56,8.86,66.73,21.29,39.09,22.76,44.32666667,20.2,42.2,8.85,739.1666667,82,12.16666667,38,5.95
28/3/2016 10:00,100,20,21.39,40.73,18.79,45,22.39,37.96666667,20.26333333,40.62666667,19.79,47.5,8.895,69.04,21.23,39.09,22.76,44.4,20.2,42.09,8.9,739.1,83,12,40,6.2
28/3/2016 10:10,90,20,21.39,40.86333333,18.89,45,22.39,38.09,20.53,40.76,19.85666667,47.52666667,9.066666667,69.99,21.2,39.12666667,22.79,44.13333333,20.2,42.09,8.85,739.2166667,84.5,11.83333333,43.83333333,6.383333333
28/3/2016 10:20,110,20,21.42666667,40.86,18.96333333,45,22.32333333,38.09,20.86,40.9,19.85666667,47.46666667,9.19,69.49,21.2,39.33333333,22.73,43.86,20.2,41.96666667,8.8,739.3333333,86,11.66666667,47.66666667,6.566666667
28/3/2016 10:30,90,10,21.5,41,19.26333333,44.76666667,22.39,38.12666667,21.06666667,40.9,19.79,47.36333333,9.263333333,68.29666667,21.29,39.29666667,22.79,43.52666667,20.2,41.82666667,8.75,739.45,87.5,11.5,51.5,6.75
28/3/2016 10:40,230,0,21.5,41,19.53,44.3,22.32333333,38.2,21.1,40.69,19.79,47.23,9.49,64.26666667,21.23,38.75666667,22.79,43.32666667,20.2,41.49,8.7,739.5666667,89,11.33333333,55.33333333,6.933333333
28/3/2016 10:50,210,0,21.5,41,19.82333333,43.66,22.39,38.2,21.1,40.22333333,19.82333333,47.09,9.963333333,61.8,21.2,38.19333333,22.89,43.13333333,20.2,41.23,8.65,739.6833333,90.5,11.16666667,59.16666667,7.116666667
28/3/2016 11:00,170,0,21.53333333,40.86333333,20.03,43.19333333,22.39,38.2,21.1,39.96333333,19.89,47.03,10.46,57.29333333,21.2,37.8,22.89,42.93333333,20.29,41.82333333,8.6,739.8,92,11,63,7.3
28/3/2016 11:10,380,0,21.6,40.73,20.23,42.79,22.39,38.2,21,39.66333333,19.89,46.83333333,10.73333333,54.56666667,21.2,37.43,23,42.76,20.29,42.79,8.883333333,739.9666667,88.83333333,10.5,59.16666667,7.016666667
28/3/2016 11:20,210,0,21.7,40.79,20.43,42.65666667,22.39,38.2,21,39.46333333,19.89,46.7,11.32666667,50.16333333,21.2,37.09666667,23,42.56666667,20.29,43.43,9.166666667,740.1333333,85.66666667,10,55.33333333,6.733333333
28/3/2016 11:30,150,0,21.7225,40.6725,20.73,42.23333333,22.445,38.245,21.03333333,39.36,19.89,46.56,11.7,43.84,21.23,36.76,23,42.36333333,20.39,43.7,9.45,740.3,82.5,9.5,51.5,6.45
28/3/2016 11:40,100,0,21.85666667,40.5,20.93,41.63333333,22.5,38.32666667,21.1,39.5,19.89,46.475,12.075,39.9725,21.23,36.42666667,23.06666667,42.23,20.39,43.62666667,9.733333333,740.4666667,79.33333333,9,47.66666667,6.166666667
28/3/2016 11:50,270,0,22.03333333,40.36333333,21.16333333,41.19333333,22.5,38.4,21.13333333,39.53,19.96333333,46.32666667,12.3,32.89333333,21.29,36.1,23.1,41.93,20.39,43.5,10.01666667,740.6333333,76.16666667,8.5,43.83333333,5.883333333
28/3/2016 12:00,130,0,22.1,40.82333333,21.3925,40.67,22.53333333,38.43333333,21.2,39.39,19.89,46.16333333,12.22666667,32.09333333,21.29,35.69333333,23.1,41.59666667,20.39,43.43333333,10.3,740.8,73,8,40,5.6
28/3/2016 12:10,100,0,22.23,41.06,21.56666667,40.3,22.6,38.5,21.2,39.29,19.89,46.03,12.5,33.42666667,21.26,35.29666667,23.13333333,41.22333333,20.39,43.26,10.38333333,740.8666667,71.16666667,8.5,40,5.3
28/3/2016 12:20,130,0,22.29,40.8,21.7,39.96666667,22.6,38.46666667,21.2,39.29,20,45.86333333,12.53,30.19,21.2,34.96333333,23.2,41.03,20.39,43.12666667,10.46666667,740.9333333,69.33333333,9,40,5
28/3/2016 12:30,100,0,22.39,40.1,21.76,39.82666667,22.6,38.46666667,21.2,39.29,20,45.79,12.25666667,29.99666667,21.26,34.72333333,23.2,40.72333333,20.39,42.96666667,10.55,741,67.5,9.5,40,4.7
28/3/2016 12:40,100,0,22.46333333,39.82666667,21.82333333,39.66333333,22.6,38.5,21.2,39.29,20,45.66333333,11.5,35.19666667,21.2,34.53,23.2,40.66333333,20.39,42.9,10.63333333,741.0666667,65.66666667,10,40,4.4
28/3/2016 12:50,100,0,22.6,39.66333333,21.96333333,39.46333333,22.6,38.5,21.2,39.32666667,20,45.53,11.5,38.39666667,21.29,34.66333333,23.2,40.82666667,20.39,42.86333333,10.71666667,741.1333333,63.83333333,10.5,40,4.1
28/3/2016 13:00,70,0,22.6,39.46333333,22.03333333,39.33333333,22.6,38.5,21.2,39.4,20,45.5,11.43333333,37.06333333,21.29,34.5675,23.2,40.9,20.39,42.65666667,10.8,741.2,62,11,40,3.8
28/3/2016 13:10,80,0,22.7,39.36333333,22.1,39.12666667,22.6,38.43333333,21.2,39.53,20,45.43333333,11.125,38.54,21.29,34.5,23.29,41.151875,20.42666667,42.59,10.68333333,741.3666667,62.66666667,11,40,3.833333333
28/3/2016 13:20,80,0,22.7,39.23,22.1,38.86333333,22.6,38.36333333,21.26,39.66333333,20.03333333,45.4,11,38.79,21.29,34.43333333,23.29555556,41.2,20.5,42.59,10.56666667,741.5333333,63.33333333,11,40,3.866666667
28/3/2016 13:30,440,0,22.79,38.96666667,22.16666667,38.73,22.6,38.29,21.29,39.82666667,20.1,45.345,11,37.79,21.39,34.29,23.36777778,41.2,20.39,42.53,10.45,741.7,64,11,40,3.9
28/3/2016 13:40,430,0,22.79,38.9,22.23,38.46666667,22.6,38.39,21.29,39.9,20.1,45.26,11.46583333,36.77416667,21.6,33.96666667,23.39,40.85888889,20.46333333,42.59,10.33333333,741.8666667,64.66666667,11,40,3.933333333
28/3/2016 13:50,320,0,22.89,38.96333333,22.29,38.32666667,22.72666667,39.25666667,21.34,39.9,20.1,45.2,11.93166667,35.75833333,21.675,33.95,23.39,39.8,20.42666667,42.26666667,10.21666667,742.0333333,65.33333333,11,40,3.966666667
28/3/2016 14:00,300,0,22.96333333,39.03,22.39,38.09,23.06666667,40.86666667,21.42666667,39.96666667,20.1,45.12666667,12.59,30.438,21.7925,33.7675,23.29,38.89875,20.5,42.46666667,10.1,742.2,66,11,40,4
28/3/2016 14:10,270,0,23.1,39.02666667,22.46333333,38.03,23.32666667,41.4,21.5,39.82666667,20.1,45.2,12.8225,26.2,21.89,33.42,23.29,38.49333333,20.5,42.59,10.3,742.25,65.33333333,11,40,4.033333333
28/3/2016 14:20,290,10,23.16666667,38.96666667,22.53333333,37.76,23.66333333,41.93,21.5,39.63333333,20.1,45.29,12.93,28.34545455,21.89,33.23,23.218,37.736,20.5,42.5225,10.5,742.3,64.66666667,11,40,4.066666667
28/3/2016 14:30,280,0,23.23,39.06,22.6,37.56666667,23.85666667,41.65666667,21.42666667,39.43333333,20.1,45.16333333,13.16,30.1,21.96333333,33.06,23.2,37.15666667,20.5,42.56,10.7,742.35,64,11,40,4.1
28/3/2016 14:40,250,0,23.29,39.06,22.6,36.96,24.06666667,40.92333333,21.42666667,39.29,20.1,45.09,13.495,27.72833333,21.96333333,33,23.245,37.245,20.5,42.56,10.9,742.4,63.33333333,11,40,4.133333333
28/3/2016 14:50,190,0,23.29,38.25,22.6,36.42666667,24.2,39.9175,21.5,39.23,20.13333333,45.06,13.6,25.96333333,22.1,32.86333333,23.30666667,37.165,20.5,42.5,11.1,742.45,62.66666667,11,40,4.166666667
28/3/2016 15:00,100,0,23.39,38.06,22.6,36.23,24.26,39.22666667,21.5,39.16333333,20.13333333,44.86,13.53,25.35666667,22.16666667,32.65666667,23.39,36.76666667,20.5,42.5,11.3,742.5,62,11,40,4.2
28/3/2016 15:10,90,0,23.39,37.93333333,22.6,36.43,24.29,38.46,21.5,39.09,20.15,44.79,13.30111111,26.74222222,22.16666667,32.46666667,23.39,36.39714286,20.5,42.5,11.35,742.5166667,61.83333333,10.5,40,4.216666667
28/3/2016 15:20,80,10,23.42666667,37.9,22.745,36.7,24.29,38.06666667,21.5,39.09,20.2,44.9,13.55285714,25.19428571,22.16666667,32.4,23.38166667,36.00666667,20.5,42.46666667,11.4,742.5333333,61.66666667,10,40,4.233333333
28/3/2016 15:30,80,0,23.5,37.82666667,22.85666667,36.76,24.2,38,21.5,39.09,20.2,44.9,13.61928571,24.41142857,22.23,32.29,23.29,35.50375,20.5,42.4,11.45,742.55,61.5,9.5,40,4.25
28/3/2016 15:40,400,0,23.6,38,22.79,36.7,24.2,38.06,21.56666667,39,20.2,45,13.43333333,24.71,22.29,32.23,23.254,35.2,20.5,42.29,11.5,742.5666667,61.33333333,9,40,4.266666667
28/3/2016 15:50,660,10,23.6,38.19333333,22.79,36.82666667,24.06666667,38.09,21.5,39,20.2,45.06,12.86923077,21.66384615,22.29,32.09,23.2,35.37333333,20.5,42.29,11.55,742.5833333,61.16666667,8.5,40,4.283333333
28/3/2016 16:00,310,0,23.63333333,45.33,22.73,37.36,24,38.16333333,21.5,39,20.2,45.19333333,11.792,25.8,22.245,31.945,23.275,35.99833333,20.53333333,42.2,11.6,742.6,61,8,40,4.3
28/3/2016 16:10,110,0,23.7,50.33,22.79,39.39333333,23.92666667,39.73333333,21.5,39.06,20.2,45.66,11.64,26.39352941,22.2,31.745,23.29,36.33666667,20.6,42.12666667,11.05,742.7166667,63.83333333,8.166666667,40,4.35
28/3/2016 16:20,110,0,23.7,47.25666667,22.73,40.19333333,24,40.46666667,21.6,39.39,20.2,46.39,11.43277778,28.60388889,22.16666667,31.7,23.32888889,36.46666667,20.6,41.9,10.5,742.8333333,66.66666667,8.333333333,40,4.4
28/3/2016 16:30,100,0,23.7,44.79666667,22.66666667,40.29666667,24,40.33333333,21.6,39.66333333,20.2,46.72333333,11.45444444,28.84,22.1,31.7,23.37888889,36.43888889,20.6,41.9,9.95,742.95,69.5,8.5,40,4.45
28/3/2016 16:40,100,0,23.7,43.26333333,22.6,39.89,24,40.12666667,21.53333333,39.7,20.29,47,11.72277778,29.30333333,22.1,31.79,23.39,36.37555556,20.56666667,41.76,9.4,743.0666667,72.33333333,8.666666667,40,4.5
28/3/2016 16:50,100,0,23.7,42.32333333,22.6,39.52666667,24,39.86333333,21.6,39.7,20.29,47,11.76333333,28.72,22.1,31.79,23.39,36.17111111,20.5,41.7,8.85,743.1833333,75.16666667,8.833333333,40,4.55
28/3/2016 17:00,100,0,23.7,41.36,22.53333333,39.19333333,24,39.65666667,21.6,39.79,20.29,46.76,11.69222222,26.25055556,22.1,31.76,23.39,36,20.5,41.56,8.3,743.3,78,9,40,4.6
28/3/2016 17:10,110,0,23.7,40.56666667,22.5,38.96666667,23.89,39.46666667,21.6,39.79,20.29,46.645,11.18333333,24.81666667,22.16666667,31.63333333,23.32333333,35.5,20.56666667,41.43333333,8.666666667,743.3166667,76,8.666666667,38.16666667,4.55
28/3/2016 17:20,140,0,23.7,39.93,22.42666667,38.69333333,23.89,39.26666667,21.6,39.79,20.29,46.46333333,10.96,25.46666667,22.1,31.6,23.34,35.365,20.5,41.4,9.033333333,743.3333333,74,8.333333333,36.33333333,4.5
28/3/2016 17:30,620,0,23.7,39.65666667,22.35666667,38.5,23.85666667,39.02666667,21.6,39.7,20.29,46.1,10.65727273,26.83363636,22.1,31.5,23.36777778,35.15722222,20.55,41.4,9.4,743.35,72,8,34.5,4.45
28/3/2016 17:40,580,0,23.6,39.36333333,22.23,38.36,23.79,38.82666667,21.6,39.62666667,20.29,45.76,10.63944444,27.75444444,22,31.39,23.37888889,35.09,20.5,41.32666667,9.766666667,743.3666667,70,7.666666667,32.66666667,4.4
28/3/2016 17:50,350,0,23.66666667,42.15666667,22.2,38.79,23.79,38.7,21.53333333,39.59,20.29,45.62666667,10.48461538,27.80769231,22,31.39,23.39,35.05142857,20.5,41.4,10.13333333,743.3833333,68,7.333333333,30.83333333,4.35
28/3/2016 18:00,100,10,23.65,45.145,22.13333333,39.26333333,23.79,38.83333333,21.6,39.59,20.29,45.76666667,10.27142857,29.02714286,21.89,31.5,23.38,35.105,20.5,41.32666667,10.5,743.4,66,7,29,4.3
28/3/2016 18:10,130,0,23.6,43.09333333,22,39.33,23.7,38.9,21.5,39.59,20.29,45.96666667,10.08222222,30.91833333,21.89,31.56666667,23.30818182,35.26090909,20.5,41.16333333,10.3,743.4666667,66.5,6.666666667,30.83333333,4.233333333
28/3/2016 18:20,240,0,23.6,42.36666667,22,39.66333333,23.73,38.93333333,21.5,39.59,20.29,46.09,9.835,31.15388889,21.89,31.6,23.29,35.531875,20.5,40.83,10.1,743.5333333,67,6.333333333,32.66666667,4.166666667
28/3/2016 18:30,250,0,23.6,42.26333333,22.06666667,39.72333333,23.79,39.06,21.39,39.46666667,20.29,46,9.726666667,30.35666667,21.82333333,31.6,23.29,35.76,20.5,40.19333333,9.9,743.6,67.5,6,34.5,4.1
28/3/2016 18:40,330,10,23.6,41.32333333,22,39.6225,23.79,39.09,21.39,39.32666667,20.29,45.93333333,9.466363636,31.56636364,21.79,32.13333333,23.29,35.68777778,20.5,39.72666667,9.7,743.6666667,68,5.666666667,36.33333333,4.033333333
28/3/2016 18:50,260,0,23.63333333,40.49,22,39.36,23.79,39.09,21.29,39.26,20.29,45.76,9.300588235,32.12235294,21.79,32.4,23.33444444,35.47444444,20.5,39.4,9.5,743.7333333,68.5,5.333333333,38.16666667,3.966666667
28/3/2016 19:00,120,10,23.63333333,39.95666667,21.89,39.02666667,23.76,38.96666667,21.29,39.12666667,20.29,45.56666667,9.136,32.8,21.76,32.26,23.29,35.31,20.5,39.06666667,9.3,743.8,69,5,40,3.9
28/3/2016 19:10,500,0,23.6,39.43,21.82333333,38.76666667,23.7,38.82666667,21.26,38.96666667,20.29,45.4,8.845,35.245,21.7,32.2,23.29,35.29,20.5,38.72333333,9.166666667,743.8333333,69.5,5,40,3.85
28/3/2016 19:20,110,0,23.6,39.15666667,21.76,38.69333333,23.66666667,38.72333333,21.2,38.9,20.29,45.6,8.712,37.474,21.66666667,32.06,23.29,35.254,20.5,38.46333333,9.033333333,743.8666667,70,5,40,3.8
28/3/2016 19:30,120,0,23.5,39,21.7,39.3,23.6,38.53,21.2,38.9,20.29,46.3,8.645,39.145,21.6,32,23.29,35.356,20.42666667,38.23,8.9,743.9,70.5,5,40,3.75
28/3/2016 19:40,120,0,23.5,39.06,21.6,39.59,23.6,38.53,21.2,38.9,20.29,46.5,8.6,41.04,21.6,32.06,23.29,35.56666667,20.5,38.23,8.766666667,743.9333333,71,5,40,3.7
28/3/2016 19:50,110,0,23.56666667,39.16333333,21.53333333,39.59,23.53333333,38.53,21.16666667,38.9,20.29,46.4,8.566666667,42.43111111,21.56666667,32.12666667,23.29,36.01666667,20.46333333,38.06,8.633333333,743.9666667,71.5,5,40,3.65
28/3/2016 20:00,110,0,23.5,39.09,21.5,39.73,23.5,38.53,21.1,38.9,20.29,46.46666667,8.5,42.39333333,21.5,32.2,23.32333333,36.43333333,20.39,37.93333333,8.5,744,72,5,40,3.6
28/3/2016 20:10,420,0,23.5,38.96666667,21.42666667,39.73,23.42666667,38.53,21.1,38.79,20.29,46.73,8.349090909,42.49454545,21.5,32.23,23.39,36.70454545,20.39,37.86333333,8.433333333,744.0666667,73.16666667,4.666666667,40,3.783333333
28/3/2016 20:20,330,0,23.5,38.82666667,21.29,39.79,23.39,38.5,21.075,38.74,20.29,46.93,8.14,43.18625,21.5,32.29,23.4175,36.858125,20.39,37.79,8.366666667,744.1333333,74.33333333,4.333333333,40,3.966666667
28/3/2016 20:30,100,0,23.39,38.73,21.29,39.86333333,23.39,38.56,21,38.59,20.29,47.09,7.933333333,44.26333333,21.5,32.29,23.48428571,37.14,20.39,37.7,8.3,744.2,75.5,4,40,4.15
28/3/2016 20:40,100,0,23.46333333,38.79,21.2,39.9,23.29,38.5,21,38.56,20.29,47.16333333,7.7725,45.80416667,21.5,32.29,23.5,37.205625,20.39,37.6725,8.233333333,744.2666667,76.66666667,3.666666667,40,4.333333333
28/3/2016 20:50,90,0,23.39,38.7,21.13333333,39.96666667,23.29,38.5,21,38.5,20.29,47.16333333,7.617777778,47.02166667,21.39,32.29,23.5,37.31705882,20.39,37.59,8.166666667,744.3333333,77.83333333,3.333333333,40,4.516666667
28/3/2016 21:00,80,10,23.39,38.7,21.1,40.15666667,23.29,38.5,21,38.5,20.23,47.03,7.599090909,47.17727273,21.39,32.36333333,23.51333333,37.44,20.39,37.5,8.1,744.4,79,3,40,4.7
28/3/2016 21:10,70,0,23.39,39.02666667,21.03333333,40.29,23.29,38.56,21,38.5,20.26,47.02666667,7.661428571,47.49285714,21.39,32.62666667,23.54285714,37.72428571,20.39,37.96666667,7.983333333,744.45,79.16666667,3.5,40,4.6
28/3/2016 21:20,80,0,23.365,38.795,20.96333333,40.16333333,23.26,38.52666667,20.92666667,38.5,20.2,46.82666667,7.64,48.69,21.39,32.76,23.6,38.25,20.39,39.03,7.866666667,744.5,79.33333333,4,40,4.5
28/3/2016 21:30,90,0,23.35666667,38.62666667,20.89,40.09,23.2,38.425,20.92666667,38.56,20.2,46.7,7.489,51.799,21.39,32.9,23.6,38.75,20.39,39.43,7.75,744.55,79.5,4.5,40,4.4
28/3/2016 21:40,90,0,23.29,38.5,20.85666667,40.2,23.2,38.5,20.89,38.59,20.2,46.6175,7.297692308,55.07076923,21.39,32.96666667,23.68125,39.22875,20.5,39.59,7.633333333,744.6,79.66666667,5,40,4.3
28/3/2016 21:50,80,10,23.29,38.43333333,20.79,40.2,23.2,38.53,20.89,38.59,20.2,46.59,7.061875,57.07125,21.39,33.12666667,23.745,39.488,20.5,39.72333333,7.516666667,744.65,79.83333333,5.5,40,4.2
28/3/2016 22:00,80,0,23.29,38.36333333,20.73,40.26,23.2,38.59,20.89,38.62666667,20.2,46.46666667,6.963636364,57.78454545,21.39,33.2,23.76428571,39.60857143,20.5,39.93333333,7.4,744.7,80,6,40,4.1
28/3/2016 22:10,50,0,23.23,38.29,20.66666667,40.36333333,23.2,38.59,20.82333333,38.62666667,20.2,46.4,6.833333333,57.8,21.39,33.32666667,23.79,39.856,20.5,40.06,7.25,744.75,81.33333333,6.166666667,38.16666667,4.183333333
28/3/2016 22:20,60,0,23.2,38.2,20.6,40.36333333,23.2,38.59,20.85666667,38.7,20.2,46.4,6.433333333,58.02666667,21.39,33.46666667,23.79,40.45666667,20.5,40.23,7.1,744.8,82.66666667,6.333333333,36.33333333,4.266666667
28/3/2016 22:30,50,0,23.2,38.2,20.56666667,40.5,23.2,38.59,20.79,38.7,20.2,46.32666667,6.125,60.145,21.35666667,33.53,23.86777778,41.25888889,20.5,40.43,6.95,744.85,84,6.5,34.5,4.35
28/3/2016 22:40,50,0,23.16666667,38.2,20.5,40.56,23.2,38.59,20.79,38.7,20.2,46.29,6.147142857,61.45142857,21.35666667,33.59,23.86142857,41.56714286,20.5,40.65666667,6.8,744.9,85.33333333,6.666666667,32.66666667,4.433333333
28/3/2016 22:50,50,0,23.1,38.2,20.46333333,40.7,23.16666667,38.59,20.79,38.7,20.2,46.29,6.396666667,62.39333333,21.29,33.645,23.82333333,41.86333333,20.5,40.86333333,6.65,744.95,86.66666667,6.833333333,30.83333333,4.516666667
28/3/2016 23:00,40,0,23.1,38.2,20.32333333,40.7,23.16666667,38.59,20.79,38.79,20.2,46.2,6.59,61.47181818,21.29,33.73,23.79,42.343125,20.5,41.12666667,6.5,745,88,7,29,4.6
28/3/2016 23:10,40,0,23.1,38.2,20.29,40.73,23.16666667,38.59,20.79,38.79,20.2,46.2,6.545,60.96833333,21.29,33.79,23.79,42.599375,20.5,41.33333333,6.5,745.1,88.33333333,7,34.5,4.65
28/3/2016 23:20,40,10,23,38.09,20.29,40.79,23.1,38.59,20.76,38.79,20.2,46.16333333,6.349444444,60.41222222,21.29,33.79,23.77714286,42.7,20.5,41.53,6.5,745.2,88.66666667,7,40,4.7
28/3/2016 23:30,40,0,23,38.09,20.2,40.79,23.1,38.59,20.745,38.8725,20.2,46.09,6.149444444,59.90333333,21.29,33.86333333,23.705625,42.610625,20.5,41.66333333,6.5,745.3,89,7,45.5,4.75
28/3/2016 23:40,50,0,22.96333333,38.09,20.13333333,40.86333333,23.1,38.53,20.7,38.9,20.2,46.16333333,5.914285714,59.18,21.29,33.86333333,23.7,42.59,20.5,41.82666667,6.5,745.4,89.33333333,7,51,4.8
28/3/2016 23:50,60,0,22.89,38.09,20.1,40.93333333,23.13333333,38.59,20.7,38.9,20.2,46.09,5.674,58.958,21.29,33.86333333,23.66,42.634,20.5,41.9,6.5,745.5,89.66666667,7,56.5,4.85
29/3/2016 0:00,50,0,22.89,38.09,20.1,41.06,23.2,38.59,20.7,38.9,20.1,46.16333333,5.5,59.176875,21.29,33.86333333,23.58333333,42.78,20.5,41.96666667,6.5,745.6,90,7,62,4.9
29/3/2016 0:10,60,0,22.82333333,38.03,19.96333333,41.03,23.2,38.59,20.7,38.9,20.1,46.09,5.5375,59.39083333,21.23,33.73,23.51111111,43.03222222,20.53333333,42.03,6.383333333,745.7166667,89,7,58.33333333,4.633333333
29/3/2016 0:20,50,0,22.79,37.9,19.89,41.16333333,23.2,38.59,20.63333333,38.82666667,20.1,46.09,5.601111111,59.23,21.29,33.79,23.5,43.34222222,20.53333333,42.16333333,6.266666667,745.8333333,88,7,54.66666667,4.366666667
29/3/2016 0:30,50,0,22.79,37.9,19.89,41.23,23.2,38.59,20.6,38.79,20.1,46.09,5.623333333,59.09666667,21.23,33.73,23.5,43.4,20.5,42.23,6.15,745.95,87,7,51,4.1
29/3/2016 0:40,70,0,22.79,37.9,19.82333333,41.23,23.245,38.69,20.6,38.79,20.1,46.09,5.59,59.06666667,21.2,33.7,23.5,43.43333333,20.5,42.29,6.033333333,746.0666667,86,7,47.33333333,3.833333333
29/3/2016 0:50,60,10,22.7,37.9,19.79,41.32666667,23.2,38.66333333,20.6,38.79,20.1,46.09,5.5225,59.1175,21.2,33.7,23.4175,43.5675,20.53333333,42.4,5.916666667,746.1833333,85,7,43.66666667,3.566666667
29/3/2016 1:00,70,0,22.7,37.9,19.73,41.4,23.29,38.79,20.6,38.79,20.1,46.09,5.366666667,59.03,21.2,33.7,23.39,43.65666667,20.53333333,42.46666667,5.8,746.3,84,7,40,3.3
29/3/2016 1:10,50,0,22.7,37.86333333,19.7,41.545,23.29,38.79,20.6,38.79,20.1,46.09,5.366666667,60.03,21.2,33.7,23.39,43.79,20.56666667,42.5,5.8,746.3833333,84.16666667,7,40,3.316666667
29/3/2016 1:20,70,0,22.7,37.79,19.66666667,41.56,23.29,38.76,20.6,38.79,20.1,46.09,5.4,60.425,21.2,33.7,23.39,43.9,20.5,42.56,5.8,746.4666667,84.33333333,7,40,3.333333333
29/3/2016 1:30,50,0,22.6,37.76,19.66666667,41.63333333,23.29,38.76,20.53333333,38.7,20.1,46.09,5.4,60.4,21.2,33.7,23.39,43.9,20.53333333,42.59,5.8,746.55,84.5,7,40,3.35
29/3/2016 1:40,60,0,22.6,37.7,19.6,41.62666667,23.32333333,38.79,20.53333333,38.76,20.1,46.09,5.516,61.096,21.16666667,33.7,23.365,43.80875,20.6,42.59,5.8,746.6333333,84.66666667,7,40,3.366666667
29/3/2016 1:50,50,0,22.6,37.7,19.6,41.7,23.32333333,38.79,20.53333333,38.7,20.1,46.09,5.692,61.178,21.16666667,33.7,23.3025,43.6425,20.5,42.7,5.8,746.7166667,84.83333333,7,40,3.383333333
29/3/2016 2:00,50,0,22.6,37.7,19.5,41.7,23.39,38.79,20.53333333,38.7,20.1,46.03,5.911111111,60.67,21.1,33.7,23.29,43.51636364,20.56666667,42.7,5.8,746.8,85,7,40,3.4
29/3/2016 2:10,60,0,22.6,37.7,19.5,41.76,23.32333333,38.79,20.5,38.7,20.1,46.03,5.972727273,60.87181818,21.1,33.7,23.29,43.4,20.6,42.79,5.833333333,746.8666667,84.83333333,7.166666667,40,3.4
29/3/2016 2:20,60,10,22.53333333,37.7,19.46333333,41.76,23.29,38.79,20.5,38.7,20.1,46.09,5.815555556,61.665,21.1,33.7,23.29,43.36944444,20.6,42.86333333,5.866666667,746.9333333,84.66666667,7.333333333,40,3.4
29/3/2016 2:30,60,0,22.5,37.7,19.39,41.76,23.29,38.79,20.5,38.7,20.06666667,46.06,5.787777778,62.41944444,21.1,33.73,23.265,43.235,20.6,42.9,5.9,747,84.5,7.5,40,3.4
29/3/2016 2:40,60,0,22.5,37.7,19.39,41.79,23.32333333,38.79,20.5,38.7,20.06666667,46.06,5.822222222,62.55,21.1,33.79,23.21636364,43.18,20.6,42.9,5.933333333,747.0666667,84.33333333,7.666666667,40,3.4
29/3/2016 2:50,70,0,22.5,37.73,19.39,41.79,23.32333333,38.86333333,20.42666667,38.62666667,20.03333333,46.03,5.9,62.290625,21.1,33.79,23.2,43.08111111,20.6,43,5.966666667,747.1333333,84.16666667,7.833333333,40,3.4
29/3/2016 3:00,60,0,22.5,37.79,19.39,41.9,23.39,38.9,20.39,38.59,20.03333333,46.03,5.96875,61.7725,21.1,33.79,23.2,42.97,20.6,43.0675,6,747.2,84,8,40,3.4
29/3/2016 3:10,60,0,22.39,37.7,19.39,41.9,23.39,38.9,20.39,38.59,20,46,5.876470588,62.09529412,21,33.7,23.18888889,42.9,20.6,43.09,5.983333333,747.25,84.5,7.833333333,40,3.483333333
